55,52,49,35,49,54,44,48,53,68,57,47,54,59,49,46,52,46,43,52,58,55,69,55,52,43,57,53,51,73,56,63,55,61,49,77,56,45,70,54,56,59,39,39,41,35,34,60,51,54,64,49,69,52,54,51,51,49,59,47,44,61,39,51,55,1e+20,45,65,59,53,63,52,51,70,40,55,45,54,59,43,45,48,52,58,51,39,56,35,49,43,50,69,55,45,53,48,48,79,49,40,63,93,43,62,46
61,52,58,50,59,61,74,70,60,57,63,53,79,54,63,54,63,46,50,48,69,73,60,66,70,51,63,53,61,54,63,53,59,65,61,60,59,70,56,52,67,73,64,56,80,55,46,75,55,54,48,37,54,84,67,65,57,47,61,55,58,68,71,60,60,45,1e+20,48,52,51,65,60,63,43,43,56,64,72,63,58,39,56,57,60,72,60,61,44,71,50,71,52,72,65,54,72,58,45,57,42,74,53,43,61,54
59,74,56,40,58,54,48,48,63,47,56,53,60,49,60,67,65,52,47,49,56,50,46,56,52,62,62,52,65,56,58,66,69,62,54,67,60,56,61,62,57,54,38,73,45,34,47,59,56,60,48,52,61,50,52,51,54,51,58,65,44,62,42,60,63,65,48,1e+20,58,58,65,49,52,72,62,58,53,50,65,56,49,75,58,60,54,37,55,73,59,50,53,54,54,63,55,54,55,64,66,51,61,65,54,61,51
75,80,80,52,72,67,63,68,74,69,78,94,82,78,73,76,76,51,58,70,70,61,88,95,61,77,77,58,80,85,68,81,65,63,75,71,70,69,76,56,81,67,51,67,63,44,56,73,89,80,60,54,66,62,74,61,81,55,68,73,73,83,59,70,76,59,52,58,1e+20,75,69,68,59,77,71,60,78,70,65,58,70,82,76,66,72,58,69,52,74,62,82,71,79,65,64,69,77,69,68,60,77,70,52,87,52
81,65,74,67,76,72,66,80,75,68,69,75,79,67,71,66,84,55,57,74,63,76,54,70,67,60,79,58,86,80,84,70,75,56,75,69,71,88,88,63,73,77,50,62,60,48,49,77,71,84,73,59,70,72,81,67,63,58,93,67,79,66,55,78,73,53,51,58,75,1e+20,79,73,75,65,68,84,63,79,71,58,64,74,77,72,73,56,70,48,73,59,66,66,69,69,77,79,70,69,72,59,86,62,59,75,64
78,70,80,66,81,82,67,78,85,68,79,71,94,68,64,89,93,70,60,82,75,78,58,73,81,66,77,61,83,78,84,69,83,78,73,72,81,81,73,75,79,81,51,63,60,58,65,84,76,80,63,65,80,74,79,72,75,69,84,78,66,81,57,77,81,63,65,65,69,79,1e+20,73,82,72,73,85,69,74,76,51,78,81,88,85,84,56,70,63,76,69,82,80,74,81,83,69,62,69,93,61,88,76,76,79,69
72,60,69,66,68,67,70,64,76,78,75,76,70,66,63,64,77,68,53,56,77,83,64,70,66,58,69,54,76,84,69,60,75,67,80,69,67,72,67,72,81,75,63,51,56,56,53,89,72,70,56,55,79,82,77,57,58,61,69,66,70,65,51,83,88,52,60,49,68,73,73,1e+20,75,54,66,71,59,74,63,57,64,66,71,68,83,58,72,51,80,55,85,55,70,64,59,61,66,71,63,67,87,58,69,73,75
74,64,69,59,75,78,76,80,71,69,82,78,80,65,67,94,88,56,54,75,82,101,49,87,76,55,81,67,91,75,75,77,77,71,97,80,77,71,72,62,80,82,46,62,58,48,59,78,76,76,58,59,66,72,84,80,72,58,77,68,74,74,55,54,95,51,63,52,59,75,82,75,1e+20,72,74,73,66,75,76,49,67,76,73,68,70,50,75,49,81,65,77,68,78,96,63,76,63,67,96,73,74,71,61,74,71
74,59,74,48,62,57,52,62,72,63,46,78,70,67,50,74,79,48,49,73,67,69,49,73,52,68,67,63,80,65,67,111,83,63,74,81,71,65,74,53,70,69,45,60,55,48,48,69,86,81,75,63,58,52,73,69,66,64,67,64,55,67,51,58,69,70,43,72,77,65,72,54,72,1e+20,57,76,62,59,64,57,70,91,74,74,62,54,65,53,68,58,69,61,70,67,71,69,63,91,82,71,71,85,54,73,57
66,67,59,46,59,67,75,68,77,62,61,72,69,72,55,98,76,58,65,66,67,63,54,63,56,59,67,52,87,69,68,52,58,57,74,55,70,56,65,64,62,65,46,51,51,40,49,64,66,53,49,65,59,57,64,68,65,46,66,63,46,59,54,64,76,40,43,62,71,68,73,66,74,57,1e+20,54,70,59,52,50,82,72,65,50,71,51,57,63,68,65,66,51,61,90,51,56,51,57,94,63,65,41,57,69,55
78,63,72,55,74,65,54,76,75,67,68,68,69,63,61,73,91,62,57,71,72,79,55,65,63,65,67,66,80,61,74,66,86,74,72,57,79,80,74,61,72,85,53,61,56,59,57,78,81,74,69,67,66,65,84,79,70,69,93,67,66,79,58,79,71,55,56,58,60,84,85,71,73,76,54,1e+20,63,59,74,53,62,77,72,81,66,60,76,49,70,60,69,66,68,74,73,68,64,64,75,66,82,62,64,71,62
64,63,69,64,58,62,60,68,60,55,73,72,68,61,59,72,74,45,50,62,64,64,56,67,60,66,72,56,68,63,62,55,63,58,71,62,68,63,76,45,73,63,60,53,74,66,63,66,72,63,61,52,59,71,74,70,68,47,59,63,60,63,88,51,61,45,64,53,78,63,69,59,66,62,70,63,1e+20,72,53,51,53,67,66,65,79,78,70,55,69,61,82,59,85,62,54,66,61,57,70,50,66,50,56,78,49
83,62,75,50,62,65,71,73,76,68,69,77,77,63,61,69,83,53,57,51,59,75,58,69,66,57,86,62,67,70,73,64,71,59,67,63,70,79,75,64,90,69,72,56,72,47,52,63,73,65,62,62,62,73,84,67,67,55,71,63,58,68,64,58,69,54,72,50,70,79,74,74,75,59,59,59,72,1e+20,63,64,61,63,68,71,72,58,92,47,73,52,74,65,65,72,66,75,76,63,67,56,75,60,53,76,54
70,61,66,43,78,71,60,61,71,66,68,66,73,56,62,72,70,57,54,55,84,72,60,66,73,52,71,73,80,75,76,63,67,78,72,65,76,66,54,54,71,63,47,61,54,44,45,80,66,61,55,50,67,66,57,63,55,55,76,67,72,87,46,74,76,59,63,65,65,71,76,63,76,64,52,74,53,63,1e+20,56,65,72,79,77,62,46,69,48,71,53,66,58,67,71,70,71,55,60,73,57,70,65,61,72,62
61,74,61,50,58,50,50,60,55,60,48,60,49,52,68,58,59,64,51,40,57,54,55,60,50,61,63,50,57,55,62,56,57,51,60,46,53,61,53,57,59,57,44,62,52,43,46,58,60,54,46,52,52,58,64,56,57,67,50,68,54,58,50,57,54,43,58,56,58,58,51,57,49,57,50,53,51,64,56,1e+20,60,57,57,56,60,51,51,54,59,56,61,55,55,53,51,66,56,49,56,55,56,48,54,55,57
75,61,84,42,70,58,62,61,72,67,64,73,80,67,56,105,69,70,53,64,66,75,64,56,57,68,72,56,80,72,66,58,72,61,69,48,77,64,67,62,70,62,49,64,55,52,50,69,78,64,57,80,65,55,69,58,61,64,75,65,50,66,50,54,79,45,39,49,70,64,78,64,67,70,82,62,53,61,65,60,1e+20,75,74,67,65,55,60,53,72,53,66,59,64,94,67,62,61,76,97,78,70,55,65,64,55
80,67,74,51,79,69,58,69,74,68,70,78,83,65,62,85,81,59,57,73,75,73,64,72,60,70,77,63,83,73,79,89,86,68,79,75,83,70,75,59,80,78,50,69,60,49,61,90,95,78,70,60,84,63,79,70,73,67,80,74,58,73,49,69,71,48,56,75,82,74,81,66,76,91,72,77,67,63,72,57,75,1e+20,75,81,71,58,82,48,80,66,71,69,79,81,73,76,62,80,89,67,73,78,63,87,60
79,67,75,64,74,69,53,74,68,56,75,74,72,69,73,75,79,68,59,77,65,66,62,72,70,69,77,61,74,73,78,66,76,85,72,66,77,73,76,67,71,77,55,62,69,60,63,81,74,79,61,62,76,69,70,73,70,66,76,83,73,90,64,73,71,52,57,58,76,77,88,71,73,74,65,72,66,68,79,57,74,75,1e+20,90,67,61,68,60,81,65,71,65,79,72,95,69,63,72,75,73,73,63,69,68,62
104,69,87,61,82,59,48,82,73,80,72,72,90,74,68,70,98,62,61,68,67,79,61,75,62,73,88,73,82,70,77,77,77,79,66,59,80,87,84,68,75,79,63,63,67,57,67,82,87,85,74,71,70,68,82,77,67,66,89,68,68,88,64,73,71,58,60,60,66,72,85,68,68,74,50,81,65,71,77,56,67,81,90,1e+20,62,59,78,58,74,66,66,67,73,74,102,82,82,75,78,68,85,62,66,71,66
68,60,69,67,71,66,69,66,72,61,62,72,73,61,57,71,74,72,49,64,72,80,56,64,76,62,78,60,70,68,72,59,64,66,85,60,78,69,73,74,76,66,69,63,66,73,59,76,66,64,57,52,73,93,78,71,65,60,70,67,63,65,70,68,69,51,72,54,72,73,84,83,70,62,71,66,79,72,62,60,65,71,67,62,1e+20,82,70,57,73,58,100,59,79,68,57,62,70,56,72,71,87,56,60,79,69
64,51,62,76,50,44,46,57,55,51,49,63,60,58,61,57,67,47,40,55,57,64,45,56,53,62,63,67,59,52,62,55,60,50,65,46,63,60,59,52,58,56,69,37,64,91,55,63,64,60,54,47,54,67,65,60,58,48,57,49,52,56,87,47,53,39,60,37,58,56,56,58,50,54,51,60,78,58,46,51,55,58,61,59,82,1e+20,55,48,54,60,76,48,76,51,52,61,61,53,56,56,72,43,59,64,47
76,62,71,51,76,62,60,65,70,63,69,73,75,72,65,72,82,48,60,76,86,78,58,77,57,55,73,63,77,70,65,69,75,67,74,59,73,73,68,52,99,66,60,57,60,47,55,87,78,75,62,60,64,65,69,72,73,62,81,67,68,69,57,61,65,56,61,55,69,70,70,72,75,65,57,76,70,92,69,51,60,82,68,78,70,55,1e+20,50,79,58,71,70,65,73,72,62,63,65,74,59,86,68,51,95,57
60,54,54,41,53,61,40,51,46,43,53,54,56,54,54,55,54,59,52,45,55,52,41,53,43,56,54,44,54,49,48,51,48,57,52,42,53,49,54,68,58,46,44,90,42,47,39,52,55,57,42,53,43,48,48,46,60,59,63,53,50,63,49,62,47,35,44,73,52,48,63,51,49,53,63,49,55,47,48,54,53,48,60,58,57,48,50,1e+20,56,69,52,45,54,56,51,46,48,49,56,52,49,48,48,58,42
92,68,90,63,77,65,69,74,75,86,70,75,96,84,70,86,87,62,52,66,83,85,71,78,61,70,87,67,87,72,82,74,84,74,89,61,85,83,73,67,93,81,55,64,75,53,61,87,82,80,55,58,73,76,86,70,75,72,72,80,67,79,60,72,83,49,71,59,74,73,76,80,81,68,68,70,69,73,71,59,72,80,81,74,73,54,79,56,1e+20,59,78,69,70,89,83,77,85,77,91,81,80,73,62,80,70
65,64,55,58,63,49,47,68,52,53,52,53,62,58,78,66,64,47,61,53,51,64,39,65,51,83,60,58,58,55,60,61,57,63,61,50,62,56,67,59,57,66,49,55,51,64,69,61,64,57,51,54,53,59,62,56,62,58,59,62,58,65,64,50,59,43,50,50,62,59,69,55,65,58,65,60,61,52,53,56,53,66,65,66,58,60,58,69,59,1e+20,68,54,59,60,68,60,44,47,62,52,67,54,95,70,81
70,61,74,82,69,66,66,66,72,65,67,79,73,67,64,78,75,67,51,67,75,85,64,74,85,67,78,65,65,59,76,64,66,65,86,69,77,73,73,63,81,70,56,60,68,70,62,77,73,67,62,56,63,91,84,69,71,60,65,63,66,76,75,60,71,50,71,53,82,66,82,85,77,69,66,69,82,74,66,61,66,71,71,66,100,76,71,52,78,68,1e+20,64,79,70,63,72,69,58,73,59,85,50,62,83,72
78,65,84,55,66,44,55,63,64,64,64,70,86,81,56,67,74,48,52,82,66,79,69,66,53,63,74,54,70,75,69,72,77,51,78,63,64,69,70,60,81,56,43,59,54,47,63,71,80,81,56,61,64,61,68,63,78,56,73,59,69,66,52,59,56,69,52,54,71,66,80,55,68,61,51,66,59,65,58,55,59,69,65,67,59,48,70,45,69,54,64,1e+20,54,65,68,62,63,86,65,62,71,67,56,65,52
67,71,77,59,68,85,61,60,68,66,81,81,65,68,65,65,67,55,56,68,60,68,56,81,84,60,74,58,89,85,67,68,66,62,68,70,74,66,68,58,74,66,62,60,69,56,56,74,75,76,62,51,62,77,71,62,74,59,74,68,71,77,69,71,80,55,72,54,79,69,74,70,78,70,61,68,85,65,67,55,64,79,79,73,79,76,65,54,70,59,79,54,1e+20,72,64,70,66,70,78,69,74,60,55,80,59
78,73,74,55,74,66,74,77,67,75,71,88,81,71,62,112,88,60,54,75,70,92,59,65,57,51,83,63,99,69,78,62,75,73,83,71,80,74,66,57,79,82,48,61,71,44,56,72,81,73,58,73,66,69,86,86,86,59,73,70,58,68,61,57,88,45,65,63,65,69,81,64,96,67,90,74,62,72,71,53,94,81,72,74,68,51,73,56,89,60,70,65,72,1e+20,63,72,71,78,114,75,67,69,60,67,58
85,60,91,54,78,61,44,89,72,67,52,67,87,75,61,70,93,60,57,72,59,74,51,68,68,65,69,62,89,75,71,67,72,73,62,58,74,79,74,67,68,62,47,58,59,54,66,77,74,75,67,66,66,62,72,66,67,60,68,67,59,76,58,60,73,53,54,55,64,77,83,59,63,71,51,73,54,66,70,51,67,73,95,102,57,52,72,51,83,68,63,68,64,63,1e+20,71,73,75,83,62,76,65,61,76,59
92,60,83,60,67,74,68,82,78,71,79,78,88,67,67,73,86,51,56,68,71,71,72,79,62,61,90,72,69,69,98,82,80,55,80,70,76,90,76,54,72,80,49,61,63,49,52,82,72,75,69,58,64,63,110,88,64,57,77,63,66,71,60,67,81,48,72,54,69,79,69,61,76,69,56,68,66,75,71,66,62,76,69,82,62,61,62,46,77,60,72,62,70,72,71,1e+20,73,63,75,59,91,65,55,68,57
81,57,90,59,72,55,71,80,69,87,55,79,77,67,61,73,84,51,51,51,70,77,63,68,59,67,88,74,85,62,71,71,70,60,68,51,75,78,74,50,72,83,60,56,80,55,54,63,78,65,55,50,64,74,80,71,60,59,68,70,62,79,70,66,82,48,58,55,77,70,62,66,63,63,51,64,61,76,55,56,61,62,63,82,70,61,63,48,85,44,69,63,66,71,73,73,1e+20,58,79,53,86,56,53,62,54
80,57,80,51,68,48,58,61,66,71,72,68,79,103,53,77,69,55,51,66,61,72,60,71,60,58,61,66,91,81,56,98,95,59,76,89,64,68,66,72,76,56,47,55,56,48,51,65,77,76,86,63,65,64,72,58,88,55,67,62,60,64,49,56,57,79,45,64,69,69,69,71,67,91,57,64,57,63,60,49,76,80,72,75,56,53,65,49,77,47,58,86,70,78,75,63,58,1e+20,74,70,76,83,62,66,55
85,73,90,52,82,67,72,75,81,73,65,87,88,67,57,130,95,68,56,76,73,91,62,74,63,62,79,64,113,72,76,76,78,74,85,72,86,70,75,66,77,79,49,71,64,49,57,76,81,75,64,79,67,63,86,85,73,64,84,72,55,76,57,63,95,49,57,66,68,72,93,63,96,82,94,75,70,67,73,56,97,89,75,78,72,56,74,56,91,62,73,65,78,114,83,75,79,74,1e+20,85,90,72,71,67,69
70,64,78,45,68,48,53,40,69,60,60,74,62,61,51,77,77,64,52,61,63,72,53,53,47,63,73,58,76,57,61,58,72,62,80,50,75,54,57,62,67,61,46,66,47,55,49,66,71,66,49,69,55,61,67,59,57,63,67,63,58,65,44,62,66,40,42,51,60,59,61,67,73,71,63,66,50,56,57,55,78,67,73,68,71,56,59,52,81,52,59,62,69,75,62,59,53,70,85,1e+20,65,62,65,65,55
94,68,83,73,80,75,74,92,79,79,76,79,102,76,64,85,98,62,59,73,92,86,74,83,66,65,86,68,84,74,87,84,95,66,80,72,82,94,86,63,81,90,55,68,65,61,64,106,86,83,76,65,87,77,95,87,71,61,80,73,78,74,64,85,86,63,74,61,77,86,88,87,74,71,65,82,66,75,70,56,70,73,73,85,87,72,86,49,80,67,85,71,74,67,76,91,86,76,90,65,1e+20,72,64,79,72
69,58,68,47,62,61,41,58,62,52,64,69,73,50,53,60,71,49,49,69,65,73,60,60,40,55,63,56,70,66,61,85,75,75,66,99,74,61,57,57,66,71,38,50,44,43,52,71,65,80,71,58,60,50,68,69,63,52,65,61,59,70,42,59,72,93,53,65,70,62,76,58,71,85,41,62,50,60,65,48,55,78,63,62,56,43,68,48,73,54,50,67,60,69,65,65,56,83,72,62,72,1e+20,53,81,50
71,71,59,73,62,49,40,63,66,48,59,51,65,54,64,66,72,68,58,51,50,63,47,52,64,89,59,56,63,50,64,54,67,60,63,43,72,57,60,70,60,66,45,58,54,71,83,59,71,62,57,58,53,62,70,52,50,78,62,65,43,64,63,42,67,43,43,54,52,59,76,69,61,54,57,64,56,53,61,54,65,63,69,66,60,59,51,48,62,95,62,56,55,60,61,55,53,62,71,65,64,53,1e+20,63,92
76,75,71,55,79,82,56,71,86,61,76,71,75,74,81,67,80,57,64,76,85,84,66,78,62,79,71,67,84,70,74,67,77,75,78,68,86,70,74,58,83,78,57,67,60,48,68,82,74,78,60,63,77,68,78,62,73,68,73,74,70,83,72,73,77,62,61,61,87,75,79,73,74,73,69,71,78,76,72,55,64,87,68,71,79,64,95,58,80,70,83,65,80,67,76,68,62,66,67,65,79,81,63,1e+20,59
66,68,60,67,65,55,51,64,70,54,57,59,62,60,64,61,74,72,66,47,65,72,44,63,71,63,59,54,62,60,63,56,70,58,66,52,62,60,56,77,60,69,44,57,54,60,62,59,60,61,53,47,61,77,67,51,59,65,60,65,52,67,50,55,71,46,54,51,52,64,69,75,71,57,55,62,49,54,62,57,55,60,62,66,69,47,57,42,70,81,72,52,59,58,59,57,54,55,69,55,72,50,92,59,1e+20
