41,39,54,65,59,62,76,48,44,65,48,66,54,54,55,56,67,69,54,32,78,49,50,55,44,52,48,40,61,49,70,47,42,35,52,57,64,57,1e+20,53,24,54,47,47,62,48,49,54,47,56,33,46,71,34,39,47,45,36,68,24,58,39,69,39,53,43,62,61,51,30,54,58,59,52,59,57,67,65,69,41,73,49,22,58,74,41,55,53,83,57,49,28,60,54,36,55,54,49,64,72,52,47,43,56,61,71,52,37,33,35,41,48,46,59,64,44,29,47,32,80,32,51,33,69,22,35,83,52,74,66,55,38,66,55,49,30,55,71,40,59,41,69,73,62,50,30,49,49,44,72,47,33,64,52,48,72,79,64,33,36,45,55,46,56,24,144,58,49,44,73,70,47,59,61,43,62,55,41,60,47
28,13,23,46,44,32,28,26,25,57,26,31,50,26,39,54,51,39,42,29,58,21,20,33,32,43,26,21,41,19,60,23,49,26,45,41,58,41,53,1e+20,54,39,48,33,58,53,32,34,22,21,46,27,48,21,22,17,48,48,88,23,46,13,41,15,24,24,32,41,40,14,50,22,42,43,44,36,51,46,46,27,49,47,28,39,54,28,34,23,44,38,37,37,36,34,47,50,39,35,50,47,35,47,42,39,76,51,37,36,46,37,27,18,27,37,31,26,29,48,55,47,25,40,26,46,9,21,44,40,40,73,34,29,40,29,27,20,33,49,24,41,28,42,49,43,20,15,21,47,31,61,47,30,76,35,46,56,67,31,39,48,48,26,25,32,54,53,55,32,30,58,55,23,35,52,35,56,50,43,36,36
8,4,8,14,9,7,12,18,15,17,15,16,12,16,9,8,19,14,19,15,23,4,12,24,3,17,12,8,3,11,17,22,32,23,22,30,18,19,24,54,1e+20,38,26,31,25,14,33,27,17,21,39,15,17,22,17,9,47,51,42,18,17,4,3,15,25,12,7,3,24,10,12,10,4,17,9,4,19,14,24,21,12,38,36,22,14,8,16,12,12,20,24,53,22,27,34,21,38,43,20,15,26,35,16,51,43,26,21,30,39,43,13,17,15,19,33,2,27,26,33,11,19,24,6,24,3,10,12,31,4,33,16,17,4,4,18,3,24,14,25,31,8,4,12,3,12,14,4,38,15,18,35,30,39,26,50,26,27,33,37,51,47,27,30,22,144,24,29,33,25,20,57,22,35,26,45,28,21,19,22,31
24,31,35,41,27,24,39,46,40,38,37,33,28,45,42,25,33,31,50,25,43,38,34,75,19,49,36,39,16,44,32,40,44,38,49,28,36,29,54,39,38,1e+20,50,43,45,33,51,59,46,45,35,43,43,34,45,45,53,46,43,32,41,31,28,36,47,38,24,16,54,30,28,43,13,49,27,14,33,41,47,55,34,60,34,32,47,24,38,61,35,43,53,42,33,59,49,49,144,48,35,36,59,38,24,73,30,54,32,38,35,49,39,41,43,36,65,23,34,50,53,28,30,54,26,47,21,27,35,64,31,43,38,40,30,30,43,18,75,47,41,35,24,22,34,16,34,27,38,60,26,58,38,39,54,59,57,33,50,65,40,46,53,45,43,51,38,54,31,51,31,49,55,40,79,39,50,49,49,23,33,54
35,40,55,60,24,40,47,43,42,36,44,70,58,50,42,64,30,31,64,43,75,46,38,56,65,85,49,47,57,49,72,46,25,33,79,36,46,64,47,48,26,50,1e+20,56,77,71,47,52,50,54,32,51,73,48,43,47,50,38,36,26,46,40,68,33,40,51,40,57,49,33,58,49,58,85,24,55,30,60,46,47,80,55,29,53,50,35,64,56,72,75,52,30,41,52,29,63,50,51,52,87,48,57,60,53,48,51,35,33,32,43,80,46,51,73,53,49,63,144,26,54,46,49,50,46,29,34,72,48,65,41,64,63,59,58,47,39,56,101,50,53,35,43,80,58,38,31,46,55,53,74,57,28,51,48,42,38,82,53,56,38,50,53,39,56,26,47,49,47,35,47,54,46,65,56,40,42,63,25,41,41
33,48,36,45,21,19,46,37,55,34,51,53,53,40,51,42,21,37,41,73,35,18,61,42,61,60,47,49,33,42,46,51,38,55,57,45,49,61,47,33,31,43,56,1e+20,66,49,39,76,39,55,36,38,44,48,31,31,36,25,49,57,36,48,19,40,41,75,19,33,55,37,53,36,32,60,21,37,21,45,44,60,34,55,27,50,39,33,49,33,33,71,48,37,33,76,36,51,43,40,52,35,49,52,58,47,40,36,19,35,36,35,59,34,38,52,49,48,53,56,38,35,35,55,57,44,60,44,33,66,40,42,49,54,40,54,53,62,42,42,60,33,33,27,34,35,61,71,18,55,57,42,52,41,40,49,49,19,46,49,61,25,36,42,47,43,31,47,39,39,46,30,50,51,44,40,48,26,51,30,33,46
48,46,48,75,31,38,43,61,38,65,45,52,61,41,62,69,52,32,55,47,59,33,33,56,59,65,44,65,62,50,64,47,35,29,66,54,59,67,62,58,25,45,77,66,1e+20,58,38,53,33,52,37,42,61,41,35,35,44,26,49,25,51,46,53,24,55,43,38,62,51,26,61,44,60,65,31,61,52,75,49,47,56,45,16,55,52,48,70,44,67,65,50,24,55,53,29,74,45,35,56,70,38,62,75,46,62,52,47,29,37,29,66,37,42,54,48,45,60,77,39,54,26,51,56,49,23,37,67,63,59,42,70,54,58,50,33,41,56,75,41,60,48,48,56,61,33,27,33,45,47,69,62,31,48,38,40,42,74,48,65,26,44,47,40,50,25,62,52,38,45,46,59,47,40,42,41,38,74,35,55,40
44,41,54,60,40,39,38,37,53,58,53,49,58,56,49,61,48,46,73,70,45,48,58,41,55,60,51,52,56,37,80,49,38,23,66,35,45,53,48,53,14,33,71,49,58,1e+20,31,41,52,57,66,46,66,53,44,45,34,22,46,31,46,41,48,26,41,60,39,56,54,24,58,46,56,60,40,55,48,60,31,40,49,37,21,54,52,44,55,36,47,63,38,23,45,41,16,53,33,43,62,64,39,54,53,39,49,43,44,25,66,34,72,41,46,49,47,70,48,71,38,46,35,54,48,31,49,37,47,44,52,48,55,46,57,54,36,48,41,60,47,44,44,52,49,58,58,49,48,37,58,75,54,49,42,39,38,34,72,47,46,22,34,46,28,65,14,48,44,31,45,49,46,49,39,49,32,44,53,35,45,22
34,32,52,40,27,33,45,34,39,42,52,39,30,55,41,20,38,41,44,35,42,37,50,48,20,42,38,39,18,39,29,45,42,38,48,30,37,47,49,32,33,51,47,39,38,31,1e+20,51,47,42,40,39,46,51,54,40,44,41,40,28,52,32,24,33,47,36,33,18,44,26,30,49,22,42,27,22,38,40,35,43,37,57,39,49,43,34,43,40,35,42,53,44,35,51,42,37,51,47,28,44,47,28,33,75,28,42,35,52,40,34,41,51,39,30,56,30,31,47,54,29,44,44,25,35,25,33,35,56,31,45,43,40,22,34,38,25,48,48,46,46,34,25,37,24,50,37,37,57,32,56,28,40,52,47,55,34,41,56,23,41,44,60,56,51,33,49,37,144,33,54,44,45,53,41,47,45,37,27,35,49
26,50,47,44,21,31,56,34,53,38,55,50,39,49,44,35,30,27,48,63,44,24,46,50,46,53,48,43,34,47,44,37,39,68,50,41,40,45,54,34,27,59,52,76,53,41,51,1e+20,35,41,31,30,53,37,35,31,57,37,49,40,40,50,23,50,50,60,31,34,45,39,39,39,26,53,21,27,30,44,45,68,47,41,23,50,40,26,52,39,39,60,39,38,36,144,41,48,59,36,40,32,40,50,39,57,36,46,29,29,31,25,48,32,30,47,51,36,48,52,35,36,31,45,46,45,37,45,39,61,31,49,52,57,33,41,53,41,50,36,57,52,26,31,47,30,46,56,24,41,46,45,50,30,46,40,49,40,42,51,51,37,57,37,38,50,27,54,39,51,37,43,55,37,55,38,60,33,48,24,36,45
47,43,45,46,32,37,57,53,50,31,57,44,29,58,54,38,27,49,50,44,48,47,43,55,36,35,52,45,27,48,47,69,25,23,37,27,40,51,47,22,17,46,50,39,33,52,47,35,1e+20,58,44,56,62,60,56,66,39,34,33,25,59,43,54,26,36,58,37,27,42,31,29,57,28,35,32,24,27,46,55,39,45,53,19,46,52,47,38,46,58,54,61,24,50,35,22,44,46,39,25,53,67,33,57,43,30,45,32,34,44,55,60,64,56,38,52,35,23,50,68,42,53,42,40,55,31,55,58,37,43,49,38,39,36,52,51,35,55,51,39,31,47,32,45,24,43,29,47,53,26,53,33,44,45,67,60,32,59,52,21,34,39,87,68,67,17,47,25,47,43,42,46,69,51,42,29,52,44,32,50,36
63,42,59,57,36,43,47,40,40,56,56,39,30,42,68,31,42,37,49,48,42,62,40,62,25,42,48,52,24,45,52,55,37,29,43,24,54,41,56,21,21,45,54,55,52,57,42,41,58,1e+20,50,48,53,58,48,53,33,30,34,25,56,42,36,29,46,51,43,24,52,29,30,57,19,42,36,25,42,57,48,38,40,54,37,48,49,63,47,53,37,47,64,35,44,41,30,64,45,64,23,50,54,23,29,61,18,52,54,30,50,43,51,43,48,29,63,51,32,54,40,31,53,52,34,48,34,46,37,51,34,38,47,34,23,42,49,31,62,58,36,52,63,25,40,27,40,29,62,54,26,48,23,42,54,54,51,24,51,63,17,30,33,64,37,65,21,56,41,42,70,50,40,55,56,48,37,40,64,29,44,44
36,24,51,27,32,36,48,41,46,40,41,38,32,41,40,33,50,36,37,34,42,48,40,38,16,33,36,32,19,31,57,50,45,26,34,37,38,38,33,46,39,35,32,36,37,66,40,31,44,50,1e+20,45,48,50,59,32,32,45,52,21,39,24,31,22,32,31,36,19,31,21,32,38,24,33,32,18,50,27,40,32,40,49,26,48,46,36,49,30,27,35,50,30,48,31,21,41,35,63,30,38,31,30,26,48,43,29,41,25,144,29,34,40,45,46,43,41,22,32,37,30,53,31,22,40,29,32,27,42,25,61,49,30,21,29,35,16,38,38,34,49,36,26,40,21,40,28,48,49,26,43,30,47,50,31,39,42,40,43,29,45,32,51,42,59,39,33,40,40,43,47,47,50,48,53,38,58,41,40,48,38
37,50,51,50,26,36,62,59,55,32,47,34,26,61,52,38,30,45,53,34,57,61,45,60,33,47,53,59,24,59,30,59,24,25,41,34,45,38,46,27,15,43,51,38,42,46,39,30,56,48,45,1e+20,60,42,54,60,41,32,31,26,40,50,47,32,39,60,36,24,36,31,26,81,19,47,26,26,30,50,37,40,53,49,19,31,44,37,45,73,49,31,51,22,49,30,11,52,43,45,27,53,40,35,34,51,19,67,38,29,45,53,61,59,144,45,64,33,20,51,43,35,49,36,28,37,28,34,49,42,44,38,45,49,32,59,58,32,60,59,46,30,37,29,53,24,45,26,61,49,22,46,35,28,33,40,41,25,52,64,16,32,41,59,51,61,15,46,26,39,41,47,43,59,51,41,30,54,52,26,49,31
48,48,51,64,45,55,68,52,85,52,51,47,57,89,48,58,56,39,88,48,71,51,44,62,60,68,84,44,52,66,56,74,30,33,51,35,44,42,71,48,17,43,73,44,61,66,46,53,62,53,48,60,1e+20,35,48,53,43,31,45,22,53,48,71,36,48,70,55,52,56,36,57,73,50,68,45,44,56,64,50,46,67,47,23,47,63,48,72,52,57,43,51,28,45,53,24,65,43,44,52,67,37,49,38,45,45,61,48,30,48,41,83,47,60,45,60,58,47,73,22,49,55,56,44,50,42,35,57,60,63,57,72,50,56,66,64,46,62,68,62,42,48,55,67,52,44,48,51,47,36,70,49,30,56,37,36,46,71,60,38,31,43,60,48,52,17,71,47,46,43,70,51,74,54,53,36,56,65,31,45,41
44,27,50,43,36,32,47,25,37,39,46,36,24,46,45,20,36,36,35,47,39,39,39,42,29,29,41,38,20,34,43,48,35,24,32,34,45,53,34,21,22,34,48,48,41,53,51,37,60,58,50,42,35,1e+20,53,39,25,25,29,29,52,27,28,27,33,38,32,20,42,31,24,46,23,29,36,23,36,43,41,27,34,50,36,64,46,44,33,48,40,56,48,35,44,37,17,44,34,51,20,43,48,31,45,45,27,35,34,41,50,32,37,51,42,35,41,43,31,48,55,38,53,42,31,41,27,40,40,35,28,40,33,31,20,33,38,30,42,50,44,37,44,23,34,21,39,34,39,50,35,39,31,62,50,48,53,21,37,41,22,25,25,63,45,59,22,34,38,51,40,41,41,48,46,45,43,36,44,35,44,33
36,43,35,39,33,35,38,51,46,31,38,31,18,44,49,30,27,27,52,33,41,57,48,66,16,36,42,55,14,40,41,48,28,27,35,20,37,28,39,22,17,45,43,31,35,44,54,35,56,48,59,54,48,53,1e+20,66,35,39,26,20,35,43,38,25,33,54,35,14,32,28,18,53,21,36,33,13,27,39,39,38,44,35,39,45,42,36,37,54,33,31,49,23,32,35,32,37,45,43,18,48,46,23,23,49,20,58,35,44,59,46,49,53,54,32,51,39,19,43,41,20,42,32,18,39,27,42,33,45,33,36,37,48,24,49,43,20,66,51,36,35,36,22,44,19,48,35,57,35,27,51,23,36,38,46,36,35,41,51,20,39,35,58,40,56,17,39,32,54,33,45,41,48,61,33,29,44,37,33,32,36
44,50,47,48,34,38,49,50,47,29,54,36,27,47,45,33,24,39,51,24,52,55,41,61,28,43,47,52,27,45,34,60,22,27,45,38,34,36,47,17,9,45,47,31,35,45,40,31,66,53,32,60,53,39,66,1e+20,39,40,25,19,46,50,47,28,34,56,38,27,43,35,27,62,19,43,34,29,24,48,39,44,47,54,21,35,50,44,41,54,51,28,56,22,53,31,16,45,45,40,31,51,77,28,30,43,25,54,50,40,32,49,62,68,60,37,62,30,24,47,44,49,51,43,34,39,33,58,51,40,48,37,41,37,32,53,55,31,61,66,41,32,44,31,47,28,41,28,55,54,21,54,28,28,42,77,44,39,61,62,23,40,39,67,41,52,9,47,23,40,39,40,45,60,59,41,32,51,45,43,53,31
28,39,44,50,28,33,44,43,40,47,36,39,32,50,49,34,38,25,37,29,68,28,33,40,30,59,42,41,32,42,35,39,33,45,45,38,33,39,45,48,47,53,50,36,44,34,44,57,39,33,32,41,43,25,35,39,1e+20,35,41,26,38,39,35,31,52,34,33,32,40,27,32,33,24,59,28,28,38,50,36,59,52,51,25,43,44,28,38,44,40,40,43,29,36,57,30,52,53,43,41,37,36,49,49,58,44,48,39,33,32,66,35,37,41,51,49,30,35,50,47,32,34,40,30,36,16,27,40,51,40,55,38,46,35,37,50,26,40,44,41,52,28,28,52,29,33,25,28,51,40,44,49,24,41,36,46,50,49,49,36,35,144,35,35,50,47,45,36,44,28,35,43,39,53,36,43,42,52,24,36,31
16,15,24,28,29,19,36,33,30,25,23,21,16,37,22,21,24,22,35,15,42,31,18,33,10,31,32,20,8,25,19,31,37,32,28,25,22,26,36,48,51,46,38,25,26,22,41,37,34,30,45,32,31,25,39,40,35,1e+20,52,24,30,15,14,29,35,20,19,8,26,16,16,28,6,31,29,24,24,28,43,37,34,50,30,28,27,16,32,44,25,36,36,45,36,37,41,35,46,43,20,27,35,26,21,61,25,36,30,35,45,24,25,43,32,29,47,6,27,38,54,35,29,26,15,43,13,26,25,44,20,39,32,31,14,21,34,11,33,35,35,35,16,11,34,10,18,18,31,50,20,33,26,29,42,35,43,40,30,47,28,144,35,36,44,32,51,36,31,41,20,34,39,31,53,36,48,41,35,37,36,31
51,15,34,55,51,46,35,32,31,63,37,48,48,37,40,54,53,63,48,36,40,27,23,45,24,31,33,26,40,21,58,43,68,27,43,65,69,53,68,88,42,43,36,49,49,46,40,49,33,34,52,31,45,29,26,25,41,52,1e+20,32,61,15,47,16,22,32,46,40,46,15,48,33,49,31,51,49,53,55,68,33,38,58,27,50,69,51,28,29,47,41,47,40,58,49,42,48,43,51,42,51,40,46,39,54,71,47,38,29,52,35,36,29,31,48,38,33,34,36,56,56,29,46,28,68,15,32,47,43,40,79,28,27,39,27,28,20,45,58,28,44,51,47,38,47,23,25,27,58,34,60,46,37,74,40,53,61,75,38,48,52,41,34,37,42,42,68,66,40,51,66,63,43,44,62,44,72,48,58,58,39
19,62,27,19,15,15,29,39,49,32,37,27,68,24,24,25,18,24,43,45,27,14,46,28,53,40,51,59,13,35,16,32,21,71,39,20,17,21,24,23,18,32,26,57,25,31,28,40,25,25,21,26,22,29,20,19,26,24,32,1e+20,21,62,14,42,40,58,15,13,29,96,68,22,16,40,15,23,18,19,23,75,20,32,21,21,22,19,35,24,25,31,30,19,20,40,21,32,32,28,53,25,28,19,20,33,18,22,14,17,21,29,33,20,26,23,33,50,21,26,31,17,26,29,69,23,93,51,25,56,17,27,35,40,35,47,63,83,28,21,67,20,19,11,20,12,46,72,14,32,62,30,19,22,26,28,32,24,22,33,47,24,26,24,24,25,18,24,17,28,17,20,27,32,29,23,25,25,32,15,20,24
57,32,48,69,64,44,50,46,39,70,73,45,47,53,59,45,61,65,41,36,51,49,39,43,42,46,45,39,47,39,48,58,44,34,51,46,63,43,58,46,17,41,46,36,51,46,52,40,59,56,39,40,53,52,35,46,38,30,61,21,1e+20,32,53,24,43,45,44,47,67,25,47,45,47,46,64,50,61,69,56,46,44,66,23,47,64,57,46,48,59,48,68,25,47,40,26,55,41,44,41,45,52,37,56,47,47,54,56,37,39,32,46,50,40,38,48,51,27,46,59,52,51,67,51,56,28,45,59,48,60,50,46,40,43,43,53,37,43,51,35,43,57,55,44,60,39,35,49,66,31,54,37,34,53,52,57,47,56,48,28,30,38,74,44,56,17,58,48,52,43,60,39,58,47,53,31,45,55,41,47,50
43,144,51,45,25,42,57,61,60,28,51,43,46,46,50,34,28,30,59,45,44,56,51,51,70,63,69,69,45,66,27,50,13,80,43,23,38,39,39,13,4,31,40,48,46,41,32,50,43,42,24,50,48,27,43,50,39,15,15,62,32,1e+20,52,49,65,94,42,45,41,93,46,58,37,63,25,37,28,45,27,85,35,33,20,39,46,43,69,57,46,41,30,22,29,50,8,48,31,27,47,37,33,26,29,37,15,58,33,15,24,36,43,39,50,37,47,63,32,40,17,29,35,41,71,27,79,48,46,66,52,48,69,47,47,80,72,70,51,45,65,30,43,40,35,37,51,71,56,33,51,41,26,15,31,33,28,31,33,47,27,15,39,46,23,42,4,39,24,32,28,38,39,50,39,29,19,31,48,19,29,17
71,52,54,76,57,95,70,54,50,73,35,97,45,58,36,83,64,60,57,23,67,61,37,44,74,59,59,43,100,54,70,59,37,20,39,57,49,58,69,41,3,28,68,19,53,48,24,23,54,36,31,47,71,28,38,47,35,14,47,14,53,52,1e+20,20,49,54,95,100,38,29,45,55,92,59,57,77,64,76,55,38,65,31,18,48,66,71,61,40,87,40,35,14,64,23,6,52,28,27,61,75,28,35,44,30,51,54,54,13,31,37,50,33,47,57,39,40,14,68,18,75,41,38,37,55,26,30,87,27,106,56,61,34,97,70,49,28,44,79,38,64,71,88,65,78,37,27,61,31,41,69,35,16,37,28,25,67,76,39,16,14,35,52,35,34,3,69,61,24,49,57,48,59,35,53,13,76,52,41,64,12
22,49,39,32,22,29,61,36,64,29,43,33,46,67,28,13,26,23,47,39,32,24,40,33,41,40,60,45,21,64,12,36,25,51,32,16,18,28,39,15,15,36,33,40,24,26,33,50,26,29,22,32,36,27,25,28,31,29,16,42,24,49,20,1e+20,46,51,29,21,31,52,46,37,14,40,22,22,26,32,32,54,31,33,19,26,33,22,46,44,27,31,25,29,24,50,19,28,36,26,43,32,28,20,12,40,10,29,27,40,22,24,23,30,32,17,41,44,19,33,20,19,22,31,43,32,34,40,27,56,28,33,46,33,30,42,61,44,33,33,61,33,22,18,31,19,40,44,24,33,42,36,20,19,29,28,33,25,24,41,22,29,31,25,28,28,15,39,17,33,16,36,26,36,39,27,34,25,28,20,24,22
44,65,46,67,33,45,57,68,55,50,53,49,62,58,45,51,41,30,47,40,45,36,44,41,51,63,62,74,50,69,32,41,21,56,45,34,37,39,53,24,25,47,40,41,55,41,47,50,36,46,32,39,48,33,33,34,52,35,22,40,43,65,49,46,1e+20,44,45,50,47,64,62,53,45,63,33,49,41,67,41,64,39,46,39,38,46,44,69,63,47,43,35,41,30,50,24,48,47,40,62,33,30,44,38,60,27,47,40,25,32,23,47,36,39,32,47,55,39,40,24,35,33,47,65,41,38,47,47,61,58,60,69,60,57,57,52,60,41,41,62,60,44,37,39,46,44,50,36,46,64,49,44,22,38,30,32,41,32,47,43,35,52,36,27,38,25,53,35,47,30,47,30,41,40,33,32,34,48,19,30,27
46,94,50,51,26,45,61,53,85,33,57,51,55,70,50,37,28,34,80,72,47,51,68,64,68,58,79,57,36,74,37,69,25,55,59,23,43,40,43,24,12,38,51,75,43,60,36,60,58,51,31,60,70,38,54,56,34,20,32,58,45,94,54,51,44,1e+20,45,36,42,58,55,74,29,58,26,27,28,51,34,81,50,40,18,36,45,46,66,49,51,43,42,21,35,60,17,49,38,33,47,52,39,27,27,41,22,57,31,25,31,47,80,46,60,41,60,65,35,51,26,32,52,42,63,34,73,51,51,57,48,44,66,47,38,78,91,64,64,53,65,32,46,38,50,31,68,70,51,40,52,59,27,23,36,39,43,26,51,60,40,20,34,58,42,48,12,43,32,36,40,45,45,69,50,37,34,40,49,28,35,27
78,42,66,44,76,144,61,40,46,65,34,82,41,45,30,59,69,72,45,21,59,83,29,31,43,49,46,37,62,39,59,45,51,22,30,60,69,65,62,32,7,24,40,19,38,39,33,31,37,43,36,36,55,32,35,38,33,19,46,15,44,42,95,29,45,45,1e+20,62,34,27,41,43,64,49,76,58,69,44,61,34,61,30,18,55,62,78,50,31,68,44,27,16,65,31,11,40,24,22,41,81,29,24,35,27,43,46,47,19,36,27,33,29,36,55,36,50,17,40,19,65,32,34,31,61,26,33,68,32,79,59,50,40,56,61,38,28,31,64,43,66,78,85,61,57,29,33,83,30,43,52,24,18,48,29,29,74,56,36,13,19,33,38,31,29,7,62,76,33,46,59,40,45,32,56,20,68,40,51,65,15
53,45,56,74,58,62,54,54,37,70,38,90,76,42,33,97,62,51,46,38,47,35,36,24,77,74,54,57,144,47,64,29,27,25,62,52,39,59,61,41,3,16,57,33,62,56,18,34,27,24,19,24,52,20,14,27,32,8,40,13,47,45,100,21,50,36,62,1e+20,46,24,76,32,81,74,58,92,62,74,51,34,48,22,13,49,66,53,67,28,83,56,23,15,44,34,6,39,16,20,88,60,25,45,48,25,51,38,47,9,19,18,58,23,24,54,25,46,43,57,15,69,18,46,66,51,16,32,83,36,100,65,67,56,106,70,27,56,24,63,51,67,53,74,48,83,36,35,35,22,87,62,45,13,38,25,22,60,61,25,50,8,32,29,17,22,3,61,54,18,34,43,41,29,19,42,13,43,39,34,44,13
51,41,46,56,42,34,41,38,35,58,78,40,47,53,50,46,38,41,53,46,35,34,43,56,47,50,53,46,46,41,43,53,32,35,46,38,46,44,51,40,24,54,49,55,51,54,44,45,42,52,31,36,56,42,32,43,40,26,46,29,67,41,38,31,47,42,34,46,1e+20,29,47,46,43,50,42,47,38,56,52,40,38,72,27,52,56,51,52,48,53,47,57,35,37,45,39,46,54,48,48,49,53,43,42,50,40,50,39,37,31,34,54,38,36,36,66,45,41,49,38,44,37,144,62,52,29,42,53,43,52,43,52,41,40,41,39,45,56,46,40,40,51,42,38,49,43,37,34,72,37,55,43,41,45,53,51,32,59,66,39,26,40,51,42,41,24,51,35,44,36,44,48,53,52,43,49,36,46,30,37,58
28,93,31,31,15,27,43,67,67,28,42,29,62,44,25,22,20,21,48,34,37,30,31,29,45,49,67,78,24,57,18,41,14,88,26,11,26,31,30,14,10,30,33,37,26,24,26,39,31,29,21,31,36,31,28,35,27,16,15,96,25,93,29,52,64,58,27,24,29,1e+20,62,40,12,49,15,25,20,31,31,91,30,33,22,22,36,28,41,34,43,19,35,24,24,39,19,24,30,31,51,25,29,19,13,28,14,35,24,20,21,27,33,32,31,23,40,50,24,33,14,19,39,29,63,31,71,49,43,53,35,40,41,39,46,59,72,65,29,35,85,25,28,18,30,16,31,55,30,33,52,34,19,16,24,29,21,22,32,40,32,16,27,37,20,31,10,30,14,26,20,32,23,41,35,28,25,31,24,19,24,19
41,46,45,54,47,41,34,57,49,50,56,40,144,46,36,53,51,34,52,49,50,32,40,35,64,81,70,69,76,52,49,35,25,54,58,32,39,45,54,50,12,28,58,53,61,58,30,39,29,30,32,26,57,24,18,27,32,16,48,68,47,46,45,46,62,55,41,76,47,62,1e+20,30,62,81,47,53,51,54,49,53,44,34,22,49,71,41,56,33,66,49,37,31,39,39,19,49,28,31,92,57,26,47,45,36,45,38,36,23,32,18,51,24,26,35,36,53,44,58,20,45,22,47,72,49,56,58,66,53,57,66,56,50,94,62,69,83,35,60,65,37,41,52,44,53,40,66,32,34,75,68,47,23,49,26,25,46,59,36,49,16,32,30,17,31,12,54,41,30,26,54,39,35,29,39,23,35,49,28,39,25
45,58,64,50,24,43,63,61,70,38,54,39,30,76,68,35,34,45,62,31,57,63,53,68,38,52,68,63,32,72,40,68,31,30,41,30,45,34,58,22,10,43,49,36,44,46,49,39,57,57,38,81,73,46,53,62,33,28,33,22,45,58,55,37,53,74,43,32,46,40,30,1e+20,23,52,24,30,34,50,34,49,55,53,24,34,51,45,55,77,55,36,49,21,43,39,18,53,43,41,28,49,41,31,20,51,24,72,40,28,38,46,70,61,81,38,69,37,24,49,35,36,61,46,34,34,36,41,55,47,52,41,55,41,36,57,67,37,68,63,51,39,45,31,55,32,53,44,63,53,25,56,31,27,42,41,40,30,54,69,20,28,33,63,47,66,10,58,32,49,43,58,44,68,54,36,30,48,53,24,43,33
71,37,37,73,75,64,45,38,26,66,31,74,62,37,29,78,55,61,44,47,46,28,42,16,71,63,43,39,81,39,65,25,30,19,52,55,66,46,59,42,4,13,58,32,60,56,22,26,28,19,24,19,50,23,21,19,24,6,49,16,47,37,92,14,45,29,64,81,43,12,62,23,1e+20,63,75,85,55,73,58,27,44,15,16,50,61,71,53,25,68,51,21,13,41,26,7,32,13,16,66,55,16,38,46,25,52,38,34,7,24,10,49,15,19,40,19,47,39,58,15,67,15,43,51,58,21,23,68,29,78,65,53,39,80,51,23,49,16,54,31,45,71,104,44,101,42,38,28,15,48,57,38,22,42,16,14,57,53,19,44,6,24,33,17,27,4,59,61,22,29,50,42,25,15,36,11,40,32,35,41,13
40,63,63,74,36,49,53,49,58,48,58,63,81,64,55,67,41,30,70,54,69,47,69,45,89,144,75,58,74,65,58,44,12,46,77,34,36,54,52,43,17,49,85,60,65,60,42,53,35,42,33,47,68,29,36,43,59,31,31,40,46,63,59,40,63,58,49,74,50,49,81,52,63,1e+20,36,72,41,74,34,74,60,52,31,54,66,40,76,68,64,75,48,34,39,53,18,49,49,42,79,56,34,40,56,55,32,61,36,20,33,24,71,43,47,55,52,66,58,85,21,47,31,50,66,34,48,43,64,78,86,68,76,63,79,79,56,84,45,69,76,50,40,48,60,73,69,58,47,52,80,79,40,18,43,34,28,52,56,52,51,31,59,41,24,53,17,52,37,42,25,47,49,44,50,42,29,47,49,15,39,27
71,25,43,58,144,76,46,25,28,70,45,48,47,44,34,50,80,93,30,26,37,60,30,23,40,36,26,26,58,25,50,38,45,19,30,50,64,42,59,44,9,27,24,21,31,40,27,21,32,36,32,26,45,36,33,34,28,29,51,15,64,25,57,22,33,26,76,58,42,15,47,24,75,36,1e+20,57,80,58,61,25,35,29,15,41,71,71,34,41,48,32,33,15,51,21,11,34,27,19,45,50,31,17,28,36,48,36,56,28,32,19,23,30,26,30,26,45,11,24,26,67,23,42,28,61,17,33,48,29,61,58,34,29,58,44,31,26,23,50,27,38,71,95,35,78,30,30,60,29,31,57,17,17,59,31,25,59,52,26,11,29,28,34,23,27,9,59,56,27,39,66,31,38,29,43,16,48,34,44,51,16
45,37,43,65,57,58,41,53,34,63,36,67,53,52,29,90,56,55,40,39,51,30,41,22,82,72,45,59,92,38,56,27,22,27,65,46,50,51,57,36,4,14,55,37,61,55,22,27,24,25,18,26,44,23,13,29,28,24,49,23,50,37,77,22,49,27,58,92,47,25,53,30,85,72,57,1e+20,56,65,46,35,52,24,15,43,46,45,58,42,70,54,22,12,46,27,6,40,14,15,71,65,25,41,51,23,44,35,37,25,18,17,53,28,26,44,24,48,42,55,15,66,23,47,67,46,21,27,70,35,76,40,58,61,90,59,29,48,22,58,48,50,45,73,52,106,41,31,30,24,70,55,41,12,24,25,18,54,59,24,49,24,28,24,20,21,4,57,46,22,23,37,35,27,19,35,13,44,40,32,46,14
